arm,system,gamma,client,model,bank,carrier_half,class_index,positive_routing_energy,total_routing_norm_sq,positive_profile_share,total_profile_share,cross_half_positive_profile_cosine,cross_bank_positive_profile_cosine,probe_top_class_count,probe_top_class_fraction,mean_margin_when_top
l9,local,9,1,ResNet12,bank_a,ub,9,0.004501494233393754,0.051816100074169355,0.020276416688870754,0.14497213517275573,0.9999478223674556,0.9992436073268394,5,0.078125,0.09395646012090343
l9,local,9,1,ResNet12,bank_b,ua,0,0.0026947452019846054,0.020983914821915868,0.01206454398935008,0.05825222548710978,0.9999834666198948,0.99940288350423,0,0.0,0.0
l9,local,9,1,ResNet12,bank_b,ua,1,0.008780216986631952,0.00992802129242968,0.03930958444354812,0.02756060248411923,0.9999834666198948,0.99940288350423,2,0.03125,0.12498889967395127
l9,local,9,1,ResNet12,bank_b,ua,2,0.0016737736382511435,0.05159854098378086,0.007493589995827297,0.143239708591166,0.9999834666198948,0.99940288350423,3,0.046875,0.04031279465218258
l9,local,9,1,ResNet12,bank_b,ua,3,0.16124544563974788,0.16212858936618138,0.7219060156672314,0.4500757473434855,0.9999834666198948,0.99940288350423,46,0.71875,0.25716625685653816
l9,local,9,1,ResNet12,bank_b,ua,4,0.0034761010717699777,0.01486076669752839,0.015562723429625178,0.04125411010874081,0.9999834666198948,0.99940288350423,3,0.046875,0.05585853665010165
l9,local,9,1,ResNet12,bank_b,ua,5,0.008598177292709147,0.010356648069502917,0.03849458126865721,0.028750488350497507,0.9999834666198948,0.99940288350423,2,0.03125,0.031011254270508035
l9,local,9,1,ResNet12,bank_b,ua,6,0.003947906034098765,0.0081932138172422,0.017675023961125236,0.022744704350764245,0.9999834666198948,0.99940288350423,3,0.046875,0.05256414108147537
l9,local,9,1,ResNet12,bank_b,ua,7,0.02522152967528843,0.025629870780790938,0.11291837685511685,0.07114959361009296,0.9999834666198948,0.99940288350423,0,0.0,0.0
l9,local,9,1,ResNet12,bank_b,ua,8,0.0009765475719719617,0.017179444252132383,0.004372064984500917,0.047690856010969944,0.9999834666198948,0.99940288350423,0,0.0,0.0
l9,local,9,1,ResNet12,bank_b,ua,9,0.0067462744042061,0.03936610829617864,0.030203495400540643,0.10928196366027812,0.9999834666198948,0.99940288350423,5,0.078125,0.057109187480138136
l9,local,9,1,ResNet12,bank_b,ub,0,0.002453068912600323,0.019928767322794454,0.010917494940727765,0.05553557158814116,0.9999834666198948,0.9992436073268394,0,0.0,0.0
l9,local,9,1,ResNet12,bank_b,ub,1,0.00874094132704419,0.009940925860733063,0.038901957554076834,0.027702415851866728,0.9999834666198948,0.9992436073268394,3,0.046875,0.09204667611167065
l9,local,9,1,ResNet12,bank_b,ub,2,0.0020103025311870464,0.04440653973104122,0.008946942990811398,0.12374787292509101,0.9999834666198948,0.9992436073268394,3,0.046875,0.06926583917975122
l9,local,9,1,ResNet12,bank_b,ub,3,0.16239635282841955,0.1633161422109103,0.7227523659404749,0.4551137137759133,0.9999834666198948,0.9992436073268394,45,0.703125,0.26163492991082987
l9,local,9,1,ResNet12,bank_b,ub,4,0.003326217241953838,0.013828594458507822,0.014803481355237855,0.03853619669870006,0.9999834666198948,0.9992436073268394,3,0.046875,0.0657964477563295
l9,local,9,1,ResNet12,bank_b,ub,5,0.008112936088881379,0.009818968212817903,0.03610699163396935,0.027362556011224868,0.9999834666198948,0.9992436073268394,2,0.03125,0.026162009911167718
l9,local,9,1,ResNet12,bank_b,ub,6,0.0040011321691051874,0.008389634604549216,0.017807220983076445,0.02337942661643543,0.9999834666198948,0.9992436073268394,3,0.046875,0.06646854061249446
l9,local,9,1,ResNet12,bank_b,ub,7,0.02596633198816675,0.026465937820652305,0.11556434336349865,0.07375272944277769,0.9999834666198948,0.9992436073268394,0,0.0,0.0
l9,local,9,1,ResNet12,bank_b,ub,8,0.001118659262272304,0.019722072490393098,0.004978644005279921,0.054959574313658714,0.9999834666198948,0.9992436073268394,0,0.0,0.0
l9,local,9,1,ResNet12,bank_b,ub,9,0.00656561243536141,0.04302931042004529,0.029220557228396248,0.11990994277340435,0.9999834666198948,0.9992436073268394,5,0.078125,0.05410389896618748
l9,local,9,2,ShuffleNet,bank_a,ua,0,0.005453620477151372,0.008580463793187795,0.03511224567528875,0.030862037580925122,0.9976642133660681,0.9944168397725253,2,0.03125,0.024659097796145592
l9,local,9,2,ShuffleNet,bank_a,ua,1,0.0014138184631726895,0.02115811328101527,0.009102639508407574,0.07610107133586186,0.9976642133660681,0.9944168397725253,1,0.015625,0.006777659900925007
l9,local,9,2,ShuffleNet,bank_a,ua,2,0.047054540710018314,0.04751059003294446,0.30295298333833437,0.17088512351194382,0.9976642133660681,0.9944168397725253,11,0.171875,0.04379817460826271
l9,local,9,2,ShuffleNet,bank_a,ua,3,0.004445064420494176,0.022637156307329015,0.028618822052025317,0.08142086319817815,0.9976642133660681,0.9944168397725253,3,0.046875,0.03498477948341264
l9,local,9,2,ShuffleNet,bank_a,ua,4,0.021464500632771822,0.022449866422644342,0.13819568535670143,0.0807472227518127,0.9976642133660681,0.9944168397725253,5,0.078125,0.02670823464282247
l9,local,9,2,ShuffleNet,bank_a,ua,5,0.0028645910524052447,0.021543207724198328,0.018443202128327185,0.07748617119341927,0.9976642133660681,0.9944168397725253,3,0.046875,0.04793427526197099
l9,local,9,2,ShuffleNet,bank_a,ua,6,0.057088470697930674,0.057259959013532306,0.36755480451387984,0.2059514554866894,0.9976642133660681,0.9944168397725253,29,0.453125,0.045082672676095475
l9,local,9,2,ShuffleNet,bank_a,ua,7,0.003437517652569576,0.029335817208288248,0.02213189656959964,0.10551447042619398,0.9976642133660681,0.9944168397725253,1,0.015625,0.06152960652295447
l9,local,9,2,ShuffleNet,bank_a,ua,8,0.009537860444166647,0.011650994838837558,0.061407958352673334,0.04190606116849325,0.9976642133660681,0.9944168397725253,5,0.078125,0.05434228537477685
l9,local,9,2,ShuffleNet,bank_a,ua,9,0.002559630365160723,0.03590031523080161,0.016479762498324245,0.12912552334288588,0.9976642133660681,0.9944168397725253,4,0.0625,0.06063205002104647
l9,local,9,2,ShuffleNet,bank_a,ub,0,0.004694512320719241,0.007511879468291136,0.03189345325879641,0.02839275806522154,0.9976642133660681,0.993379434626441,1,0.015625,0.05021776363535646
l9,local,9,2,ShuffleNet,bank_a,ub,1,0.0013527144832328765,0.021591508961717746,0.009190035768587533,0.08160973466106142,0.9976642133660681,0.993379434626441,0,0.0,0.0
l9,local,9,2,ShuffleNet,bank_a,ub,2,0.0444120435171894,0.044896599534765685,0.3017253629927846,0.16969631820140588,0.9976642133660681,0.993379434626441,13,0.203125,0.03912151502126145
l9,local,9,2,ShuffleNet,bank_a,ub,3,0.004404499904729513,0.021346175713655463,0.029923174601092964,0.08068244508100483,0.9976642133660681,0.993379434626441,3,0.046875,0.024054639319655235
l9,local,9,2,ShuffleNet,bank_a,ub,4,0.02395998391143834,0.024754189374612132,0.1627787030376556,0.09356376296782191,0.9976642133660681,0.993379434626441,7,0.109375,0.04847243663442511
l9,local,9,2,ShuffleNet,bank_a,ub,5,0.0026223105366990147,0.02034397816324606,0.017815383754162948,0.07689442469243954,0.9976642133660681,0.993379434626441,3,0.046875,0.03655421539034203
l9,local,9,2,ShuffleNet,bank_a,ub,6,0.05040243589670172,0.05055995916089471,0.34242273181523025,0.1911021994299028,0.9976642133660681,0.993379434626441,26,0.40625,0.03957655151049429
l9,local,9,2,ShuffleNet,bank_a,ub,7,0.0033384658578917265,0.022593593658224487,0.022680780775636455,0.08539732849411973,0.9976642133660681,0.993379434626441,1,0.015625,0.030361222686726197
l9,local,9,2,ShuffleNet,bank_a,ub,8,0.00875929532108255,0.010825890067905668,0.059508668167717015,0.04091877123910444,0.9976642133660681,0.993379434626441,5,0.078125,0.052479522108138846
l9,local,9,2,ShuffleNet,bank_a,ub,9,0.003247341984416493,0.040146488884420024,0.022061705821542488,0.15174225716413825,0.9976642133660681,0.993379434626441,5,0.078125,0.07171141028508035
l9,local,9,2,ShuffleNet,bank_b,ua,0,0.005306918883924378,0.009650768239389018,0.0316332731562399,0.032446937834433,0.9983466306290053,0.9944168397725253,3,0.046875,0.011673661190312878
l9,local,9,2,ShuffleNet,bank_b,ua,1,0.003087965843406984,0.01754266906434849,0.018406625229854142,0.058980371143694796,0.9983466306290053,0.9944168397725253,1,0.015625,0.0018736038770049424
l9,local,9,2,ShuffleNet,bank_b,ua,2,0.04876806262642998,0.04979750034483088,0.2906947477632591,0.16742463997883517,0.9983466306290053,0.9944168397725253,7,0.109375,0.04288265475613896
l9,local,9,2,ShuffleNet,bank_b,ua,3,0.0038746197588610054,0.02825746222690767,0.0230956809194676,0.09500467708810692,0.9983466306290053,0.9944168397725253,1,0.015625,0.001924710608860597
l9,local,9,2,ShuffleNet,bank_b,ua,4,0.019175513495885955,0.02081487331501227,0.11430064592921875,0.06998187954895486,0.9983466306290053,0.9944168397725253,3,0.046875,0.033925860736038406
l9,local,9,2,ShuffleNet,bank_b,ua,5,0.006808995054708169,0.02909191236806246,0.04058678966010354,0.09781018968403445,0.9983466306290053,0.9944168397725253,6,0.09375,0.0736729991753688
l9,local,9,2,ShuffleNet,bank_b,ua,6,0.06666021244758948,0.06690456774225324,0.3973455700246631,0.2249404706987282,0.9983466306290053,0.9944168397725253,34,0.53125,0.05949905775106651
l9,local,9,2,ShuffleNet,bank_b,ua,7,0.0029285235460025025,0.037087859076227796,0.01745622786053828,0.12469343662684,0.9983466306290053,0.9944168397725253,2,0.03125,0.015532221637696533
l9,local,9,2,ShuffleNet,bank_b,ua,8,0.0063721972358492755,0.008651685060069393,0.037983142417657746,0.029087910966654452,0.9983466306290053,0.9944168397725253,2,0.03125,0.014369863743886019
l9,local,9,2,ShuffleNet,bank_b,ua,9,0.004780815536175208,0.029633030032490838,0.02849729703303694,0.09962948642635604,0.9983466306290053,0.9944168397725253,5,0.078125,0.04163516323177585
l9,local,9,2,ShuffleNet,bank_b,ub,0,0.004534138043188365,0.008437159557442198,0.028809899837184214,0.03019884807588385,0.9983466306290053,0.993379434626441,1,0.015625,0.015603158883044643
l9,local,9,2,ShuffleNet,bank_b,ub,1,0.0030034375795263664,0.017305707322406286,0.01908383357744957,0.06194174979351616,0.9983466306290053,0.993379434626441,0,0.0,0.0
l9,local,9,2,ShuffleNet,bank_b,ub,2,0.04720070772169419,0.0480612120464048,0.29991315852174283,0.1720239176527107,0.9983466306290053,0.993379434626441,16,0.25,0.027998262453988086
l9,local,9,2,ShuffleNet,bank_b,ub,3,0.0036276641344008737,0.027604860890026606,0.023050167277558754,0.09880517187072678,0.9983466306290053,0.993379434626441,3,0.046875,0.019017573232219802
l9,local,9,2,ShuffleNet,bank_b,ub,4,0.020586671182854586,0.022154969774652034,0.13080764835779563,0.07929855560931759,0.9983466306290053,0.993379434626441,2,0.03125,0.07097535141480332
l9,local,9,2,ShuffleNet,bank_b,ub,5,0.005468373589628529,0.026126141487246034,0.03474602976108737,0.09351244008256915,0.9983466306290053,0.993379434626441,5,0.078125,0.07580787478176816
l9,local,9,2,ShuffleNet,bank_b,ub,6,0.05927178164915081,0.05942867281284383,0.376612726877347,0.21271109659689225,0.9983466306290053,0.993379434626441,27,0.421875,0.059076060287343406
l9,local,9,2,ShuffleNet,bank_b,ub,7,0.002361104466756635,0.029745912738974856,0.015002450861543157,0.10646856842839243,0.9983466306290053,0.993379434626441,1,0.015625,0.0060521336476827
l9,local,9,2,ShuffleNet,bank_b,ub,8,0.005636425456936045,0.007570993162588504,0.03581383083341132,0.027098607149001048,0.9983466306290053,0.993379434626441,4,0.0625,0.009160879637262892
l9,local,9,2,ShuffleNet,bank_b,ub,9,0.005690945981788216,0.032951171194361584,0.036160254088526245,0.11794104473741109,0.9983466306290053,0.993379434626441,5,0.078125,0.06627102948937069
l9,local,9,3,Mobilenetv2,bank_a,ua,0,0.001860326180991128,0.030241246954016834,0.010427429272880848,0.0948982337512029,0.9995454354841188,0.994630626699714,3,0.046875,0.01983590342001341
l9,local,9,3,Mobilenetv2,bank_a,ua,1,0.01230908342012689,0.015604280443741281,0.06899440436245495,0.04896685164210111,0.9995454354841188,0.994630626699714,1,0.015625,0.010513660702515137
l9,local,9,3,Mobilenetv2,bank_a,ua,2,0.0028399355689385517,0.036994625081011714,0.01591829840768478,0.11609060247463264,0.9995454354841188,0.994630626699714,0,0.0,0.0
l9,local,9,3,Mobilenetv2,bank_a,ua,3,0.007006717765078413,0.00835924688416631,0.03927378686433772,0.02623164864874267,0.9995454354841188,0.994630626699714,1,0.015625,0.06221067167332385
l9,local,9,3,Mobilenetv2,bank_a,ua,4,0.004140836855854764,0.007697406911526544,0.023210060626013294,0.024154768534474902,0.9995454354841188,0.994630626699714,5,0.078125,0.04678702251252746
l9,local,9,3,Mobilenetv2,bank_a,ua,5,0.11239630952521305,0.12000811164854477,0.6299995022822142,0.37659021959580136,0.9995454354841188,0.994630626699714,37,0.578125,0.24309262688821262
l9,local,9,3,Mobilenetv2,bank_a,ua,6,0.008340622932530193,0.0390569684907832,0.046750541173586485,0.12256231798535008,0.9995454354841188,0.994630626699714,8,0.125,0.07636053684225091
l9,local,9,3,Mobilenetv2,bank_a,ua,7,0.005366862312668882,0.006006440266868411,0.0300821317005974,0.018848448059189733,0.9995454354841188,0.994630626699714,0,0.0,0.0
l9,local,9,3,Mobilenetv2,bank_a,ua,8,0.0028923707544342625,0.02881047441846662,0.01621220610718058,0.09040841272200059,0.9995454354841188,0.994630626699714,3,0.046875,0.0772260912089313
l9,local,9,3,Mobilenetv2,bank_a,ua,9,0.021253916145927067,0.02589148135529995,0.11913163919744445,0.08124849658336608,0.9995454354841188,0.994630626699714,6,0.09375,0.0455241930847175
l9,local,9,3,Mobilenetv2,bank_a,ub,0,0.0015097312960806481,0.03218351024738511,0.008836739890417169,0.1055071471713271,0.9995454354841188,0.9935806080712172,2,0.03125,0.023512436416189816
l9,local,9,3,Mobilenetv2,bank_a,ub,1,0.011669926886984403,0.014736569948769727,0.06830626662385764,0.048310872320452725,0.9995454354841188,0.9935806080712172,2,0.03125,0.013000941615583489
l9,local,9,3,Mobilenetv2,bank_a,ub,2,0.002771734058782377,0.0338634160124927,0.016223478301374314,0.11101437939773001,0.9995454354841188,0.9935806080712172,0,0.0,0.0
l9,local,9,3,Mobilenetv2,bank_a,ub,3,0.008165854342212205,0.009061637169456339,0.04779627407373302,0.029706749795220914,0.9995454354841188,0.9935806080712172,1,0.015625,0.061299707876656506
l9,local,9,3,Mobilenetv2,bank_a,ub,4,0.003742102916233282,0.006582957823619377,0.02190322887243016,0.021580899491088934,0.9995454354841188,0.9935806080712172,4,0.0625,0.05452969568081954
l9,local,9,3,Mobilenetv2,bank_a,ub,5,0.1088244220399054,0.11543039823672958,0.6369697136093911,0.37841527916604556,0.9995454354841188,0.9935806080712172,38,0.59375,0.23779143927228846
l9,local,9,3,Mobilenetv2,bank_a,ub,6,0.008582425042842925,0.03602349507655618,0.05023454036456168,0.1180957629373756,0.9995454354841188,0.9935806080712172,9,0.140625,0.06265487690376298
l9,local,9,3,Mobilenetv2,bank_a,ub,7,0.005311774422557151,0.005890725695254099,0.031090810033920748,0.019311556076316752,0.9995454354841188,0.9935806080712172,1,0.015625,0.01197814405652059
l9,local,9,3,Mobilenetv2,bank_a,ub,8,0.0027184932027631294,0.02800360717401644,0.015911849604660782,0.09180417800065925,0.9995454354841188,0.9935806080712172,3,0.046875,0.05534543203645218
l9,local,9,3,Mobilenetv2,bank_a,ub,9,0.01755062587165885,0.023259986886355468,0.10272709861980008,0.07625317564050486,0.9995454354841188,0.9935806080712172,4,0.0625,0.03231497989710082
l9,local,9,3,Mobilenetv2,bank_b,ua,0,0.0018653819670865403,0.034340192538960236,0.010473626336394516,0.10552726517945525,0.999711006707361,0.994630626699714,1,0.015625,0.029335825545827005
l9,local,9,3,Mobilenetv2,bank_b,ua,1,0.018238484289634024,0.020197229432751977,0.10240426505793837,0.06206599988693163,0.999711006707361,0.994630626699714,1,0.015625,0.11777936324760482
l9,local,9,3,Mobilenetv2,bank_b,ua,2,0.002059647721759631,0.03935003818099123,0.011564377164001957,0.12092249946577852,0.999711006707361,0.994630626699714,0,0.0,0.0
l9,local,9,3,Mobilenetv2,bank_b,ua,3,0.004218993358061611,0.005866561586928188,0.023688531747244886,0.018027918730304283,0.999711006707361,0.994630626699714,2,0.03125,0.011674722321413984
l9,local,9,3,Mobilenetv2,bank_b,ua,4,0.007281616018626692,0.010648758600115795,0.040884347897559875,0.03272358975132435,0.999711006707361,0.994630626699714,8,0.125,0.0762405525916583
l9,local,9,3,Mobilenetv2,bank_b,ua,5,0.10262637850665529,0.11302303381157955,0.5762199697978697,0.34731930075492295,0.999711006707361,0.994630626699714,37,0.578125,0.2115054302609739
l9,local,9,3,Mobilenetv2,bank_b,ua,6,0.005010329167416754,0.03566120124541413,0.02813167300197622,0.10958671929906078,0.999711006707361,0.994630626699714,5,0.078125,0.0589650931016694
l9,local,9,3,Mobilenetv2,bank_b,ua,7,0.00653755336055212,0.006785550361762171,0.036706632883133555,0.020851967315029685,0.999711006707361,0.994630626699714,2,0.03125,0.0057844841763888336
l9,local,9,3,Mobilenetv2,bank_b,ua,8,0.003583097779578907,0.029892825480831893,0.020118146273649124,0.091860525181972,0.999711006707361,0.994630626699714,3,0.046875,0.023320529566693313
l9,local,9,3,Mobilenetv2,bank_b,ua,9,0.026681297819456377,0.02964996450268297,0.14980842983461704,0.09111421443214768,0.999711006707361,0.994630626699714,5,0.078125,0.05198137534406796
l9,local,9,3,Mobilenetv2,bank_b,ub,0,0.001157501164188801,0.035856904827469706,0.0068486413842938,0.11545950726912597,0.999711006707361,0.9935806080712172,1,0.015625,0.01734253964078182
l9,local,9,3,Mobilenetv2,bank_b,ub,1,0.017727266965478244,0.019635363656819557,0.10488775124065082,0.06322602086752589,0.999711006707361,0.9935806080712172,2,0.03125,0.0863885867603868
l9,local,9,3,Mobilenetv2,bank_b,ub,2,0.0018431437177585269,0.03629040365141585,0.010905414813546767,0.1168553767914787,0.999711006707361,0.9935806080712172,0,0.0,0.0
l9,local,9,3,Mobilenetv2,bank_b,ub,3,0.005217091261125555,0.006195309581447208,0.030868208362988793,0.019948944146054626,0.999711006707361,0.9935806080712172,4,0.0625,0.02683962158543948
l9,local,9,3,Mobilenetv2,bank_b,ub,4,0.006880242732662819,0.00968894821421098,0.04070865461800556,0.031198487213315314,0.999711006707361,0.9935806080712172,7,0.109375,0.07971445152754135
l9,local,9,3,Mobilenetv2,bank_b,ub,5,0.09747073236050967,0.10585430132424924,0.5767096501103199,0.34085165833533715,0.999711006707361,0.9935806080712172,38,0.59375,0.20083932326095136
l9,local,9,3,Mobilenetv2,bank_b,ub,6,0.005482499921166582,0.033353446824305,0.032438564220195046,0.10739835338802162,0.999711006707361,0.9935806080712172,6,0.09375,0.05783742107016963
l9,local,9,3,Mobilenetv2,bank_b,ub,7,0.006219842199268547,0.006455643347670213,0.036801231832488616,0.020787220860630305,0.999711006707361,0.9935806080712172,0,0.0,0.0
l9,local,9,3,Mobilenetv2,bank_b,ub,8,0.003574485528296752,0.029271907235675392,0.02114932604306168,0.0942557647549508,0.999711006707361,0.9935806080712172,2,0.03125,0.061636784125646736
l9,local,9,3,Mobilenetv2,bank_b,ub,9,0.02343898776403941,0.02795604129171726,0.13868255736853227,0.09001866637033959,0.999711006707361,0.9935806080712172,4,0.0625,0.053384291377564355
