system,client,architecture,half,arm,mode,lambda,readout_gain,weighted_lambda
l9,0,ResNet10,u2,frozen,47,0.0003597086832658384,0.08428798198888542,3.0319119016356678e-05
l9,0,ResNet10,u2,frozen,48,0.0003086713942163111,0.060777978039185776,1.876042321900381e-05
l9,0,ResNet10,u2,frozen,49,0.00029763966080752376,0.1534991790649196,4.568744359111603e-05
l9,0,ResNet10,u2,frozen,50,0.0002694463164443042,0.11767914781454021,3.170821290093265e-05
l9,0,ResNet10,u2,frozen,51,0.00023092592162938516,0.03790590494103376,8.753456033704086e-06
l9,0,ResNet10,u2,frozen,52,0.00020009948187848774,0.24962993859246188,4.9950821373710334e-05
l9,0,ResNet10,u2,frozen,53,0.00018191223114045544,0.12915188390288204,2.3494307356766343e-05
l9,0,ResNet10,u2,frozen,54,0.0001632988408088019,0.1276814583450288,2.0850234140520532e-05
l9,0,ResNet10,u2,frozen,55,0.00015561448752931346,0.11578500455276414,1.8017824147057616e-05
l9,0,ResNet10,u2,frozen,56,0.00014008386255165455,0.05729064321358831,8.025494589428185e-06
l9,0,ResNet10,u2,frozen,57,0.00012794041634519627,0.03729957541517308,4.772123208116291e-06
l9,0,ResNet10,u2,frozen,58,0.00010495255935670917,0.053672218073620916,5.633036653177938e-06
l9,0,ResNet10,u2,frozen,59,9.817568979922314e-05,0.03886413168697923,3.8155129368170315e-06
l9,0,ResNet10,u2,frozen,60,9.194665187959919e-05,0.0963529968897114,8.859335462574397e-06
l9,0,ResNet10,u2,frozen,61,7.514176995712225e-05,0.024590657092141012,1.8477854983121365e-06
l9,0,ResNet10,u2,frozen,62,6.230157528167177e-05,0.04701847698956841,2.9293251837951484e-06
l9,0,ResNet10,u2,frozen,63,4.625818592604865e-05,0.02780886049990771,1.2863874393962811e-06
l9,0,ResNet10,u2,frozen,64,4.1570051842252533e-05,0.034453595918743966,1.432237768494207e-06
l9,0,ResNet10,u2,crsf,1,14.993398199501616,1.0218650286311657,15.321229280412187
l9,0,ResNet10,u2,crsf,2,2.740986876544682,0.9922347230468475,2.7197023543233563
l9,0,ResNet10,u2,crsf,3,1.2598255945498498,3.289707212956482,4.1444573454578295
l9,0,ResNet10,u2,crsf,4,0.7959736063239838,1.3583803540415074,1.0812349091660687
l9,0,ResNet10,u2,crsf,5,0.5492815772983093,1.479299865308132,0.8125521633136272
l9,0,ResNet10,u2,crsf,6,0.3255454115165646,0.3105377380177452,0.10109413571440998
l9,0,ResNet10,u2,crsf,7,0.1894475950157983,1.5389735106119935,0.2915548303784623
l9,0,ResNet10,u2,crsf,8,0.1366973240872096,0.057862126370572343,0.007909597840853206
l9,0,ResNet10,u2,crsf,9,0.11037160581311421,0.8724884288518325,0.0962979489457378
l9,0,ResNet10,u2,crsf,10,0.07479353881269052,0.46403656578904423,0.034706936893850494
l9,0,ResNet10,u2,crsf,11,0.044480410467345376,0.36064465977732013,0.016041622499751322
l9,0,ResNet10,u2,crsf,12,0.04314993081030436,2.0808431646680123,0.0897882385825195
l9,0,ResNet10,u2,crsf,13,0.03406229459225908,1.320593267564199,0.044982436916325766
l9,0,ResNet10,u2,crsf,14,0.02688235594137595,1.653041670374828,0.04443765456894278
l9,0,ResNet10,u2,crsf,15,0.020447063782582216,0.16662975909338065,0.0034070893122586632
l9,0,ResNet10,u2,crsf,16,0.0156823920940712,0.5331451944303945,0.008360991982127272
l9,0,ResNet10,u2,crsf,17,0.014182558834693933,0.6088928608529958,0.008635658823072719
l9,0,ResNet10,u2,crsf,18,0.013105394731923561,0.4295578121707741,0.005629524688679473
l9,0,ResNet10,u2,crsf,19,0.008617491688984255,0.21851841342449874,0.0018830806115756433
l9,0,ResNet10,u2,crsf,20,0.007087370976000586,0.2940777106090345,0.0020842378308591706
l9,0,ResNet10,u2,crsf,21,0.006971074321353682,0.5190008708460048,0.0036179936435147826
l9,0,ResNet10,u2,crsf,22,0.00571184421654326,0.20423930253203523,0.0011665830789584345
l9,0,ResNet10,u2,crsf,23,0.005069108133311782,0.48607749980893095,0.002463979407701308
l9,0,ResNet10,u2,crsf,24,0.004512067186928691,0.09057003675645052,0.00040865809096770586
l9,0,ResNet10,u2,crsf,25,0.003967090827446599,0.08211524245771751,0.0003257586251475646
l9,0,ResNet10,u2,crsf,26,0.0035969972709461364,0.27801778448064257,0.0010000292120513625
l9,0,ResNet10,u2,crsf,27,0.0031794178229116667,0.3804907711384983,0.0012097391392111455
l9,0,ResNet10,u2,crsf,28,0.0030543789176497747,0.36982753261967316,0.001129593418799964
l9,0,ResNet10,u2,crsf,29,0.0027116779068786503,0.22699806828696686,0.0006155456466778993
l9,0,ResNet10,u2,crsf,30,0.0023320070317760714,0.28931032817071684,0.0006746737196595545
l9,0,ResNet10,u2,crsf,31,0.002037865688636583,0.19559411741472885,0.0003985945407786311
l9,0,ResNet10,u2,crsf,32,0.001855745711277963,0.21496138929020622,0.00039891367626565283
l9,0,ResNet10,u2,crsf,33,0.0017448804732024849,0.1643155731086147,0.0002867110349602971
l9,0,ResNet10,u2,crsf,34,0.0015046919967364014,0.29677865813821136,0.0004465604717027351
l9,0,ResNet10,u2,crsf,35,0.001416968323752593,0.2294052985887826,0.0003250600414013104
l9,0,ResNet10,u2,crsf,36,0.0013778645158637817,0.1417638547866627,0.00019533138514260846
l9,0,ResNet10,u2,crsf,37,0.0010529547935013291,0.1932901357743804,0.00020352577500015658
l9,0,ResNet10,u2,crsf,38,0.0009187402034947162,0.3653052112737415,0.00033562058414331755
l9,0,ResNet10,u2,crsf,39,0.0008683637770235713,0.07958519725165089,6.910890248060951e-05
l9,0,ResNet10,u2,crsf,40,0.0008361427666701618,0.10017112436425621,8.375736106639003e-05
l9,0,ResNet10,u2,crsf,41,0.0007854973464762454,0.18053576071858518,0.00014181036098851902
l9,0,ResNet10,u2,crsf,42,0.0007058692333148287,0.10990841233357142,7.758096674874812e-05
l9,0,ResNet10,u2,crsf,43,0.0006572159976070644,0.10801607415899564,7.098989193600297e-05
l9,0,ResNet10,u2,crsf,44,0.0005995428967290364,0.14259090714374725,8.548936551618327e-05
l9,0,ResNet10,u2,crsf,45,0.0005188510423364978,0.08678600132091471,4.5029007245573274e-05
l9,0,ResNet10,u2,crsf,46,0.00045183926453877033,0.11268689116965079,5.091636202925547e-05
l9,0,ResNet10,u2,crsf,47,0.0003787299519897068,0.09816634504149088,3.717853514456883e-05
l9,0,ResNet10,u2,crsf,48,0.00033270727705165577,0.08268987691579036,2.7511523788389175e-05
l9,0,ResNet10,u2,crsf,49,0.0003143713464399929,0.13067161371967553,4.1079411146541045e-05
l9,0,ResNet10,u2,crsf,50,0.00028329080597715893,0.11605094592329848,3.2876166005022915e-05
l9,0,ResNet10,u2,crsf,51,0.00024379466363599314,0.03743342558411872,9.126069399023202e-06
l9,0,ResNet10,u2,crsf,52,0.0002114090328848414,0.23527684355228867,4.9739649955587485e-05
l9,0,ResNet10,u2,crsf,53,0.00019939383198723854,0.10889414501886012,2.171282085628458e-05
l9,0,ResNet10,u2,crsf,54,0.00018321054365726634,0.1432597331758572,2.624669359934371e-05
l9,0,ResNet10,u2,crsf,55,0.00016674506556516624,0.14022017226700492,2.338102181822064e-05
l9,0,ResNet10,u2,crsf,56,0.00014963027092137414,0.05309289065495832,7.944303612700306e-06
l9,0,ResNet10,u2,crsf,57,0.00013884112908811862,0.0343250974835455,4.765735290675197e-06
l9,0,ResNet10,u2,crsf,58,0.0001149302525718054,0.06643975929645143,7.63593831675112e-06
l9,0,ResNet10,u2,crsf,59,0.00010500423429196249,0.04152615519150322,4.360422128972998e-06
l9,0,ResNet10,u2,crsf,60,9.941631866940736e-05,0.08756297705800055,8.705188830840188e-06
l9,0,ResNet10,u2,crsf,61,7.988447372297205e-05,0.03166265253369919,2.529354334327887e-06
l9,0,ResNet10,u2,crsf,62,6.878671172075829e-05,0.04355337787074317,2.9958936480600638e-06
l9,0,ResNet10,u2,crsf,63,5.186247114552051e-05,0.034614369342864534,1.7951867312647016e-06
l9,0,ResNet10,u2,crsf,64,4.6285013389819704e-05,0.026920529874978713,1.2460170857244311e-06
l9,0,ResNet10,u2,rawspec,1,16.426375497367804,1.1075885656093392,18.193665675290003
l9,0,ResNet10,u2,rawspec,2,2.4233824535647353,0.8724203803488111,2.1142082418695813
l9,0,ResNet10,u2,rawspec,3,1.2228248557609018,3.3252561660262496,4.066205891589098
l9,0,ResNet10,u2,rawspec,4,0.8077328524764817,1.3619293762776958,1.1000750999722988
l9,0,ResNet10,u2,rawspec,5,0.5855165711352409,1.6137676770059755,0.9448877168494217
l9,0,ResNet10,u2,rawspec,6,0.3085560949782351,0.3333349765311753,0.1028525386781211
l9,0,ResNet10,u2,rawspec,7,0.19083532559488287,1.492568491435616,0.28483479403577894
l9,0,ResNet10,u2,rawspec,8,0.1344852399093936,0.06461222988368505,0.008689391236988274
l9,0,ResNet10,u2,rawspec,9,0.10605861793316985,0.7639301346384824,0.08102137427725781
l9,0,ResNet10,u2,rawspec,10,0.07376850363104112,0.44283410584034677,0.03266720934463247
l9,0,ResNet10,u2,rawspec,11,0.04520812558626279,1.451761353644338,0.0656314095968361
l9,0,ResNet10,u2,rawspec,12,0.042932097749707826,1.0043184657661404,0.04311749854410853
l9,0,ResNet10,u2,rawspec,13,0.03413155625581726,1.107414816310676,0.03779779110143337
l9,0,ResNet10,u2,rawspec,14,0.026740492084614865,1.9308093122504533,0.05163079113113392
l9,0,ResNet10,u2,rawspec,15,0.020606024387297663,0.18369364564396043,0.0037851957419310638
l9,0,ResNet10,u2,rawspec,16,0.01635425572213385,0.4980432268656681,0.00814512629283786
l9,0,ResNet10,u2,rawspec,17,0.014275403371431123,0.5423800840241761,0.00774269448007582
l9,0,ResNet10,u2,rawspec,18,0.01293726671290425,0.4745323084500225,0.006139151038308088
l9,0,ResNet10,u2,rawspec,19,0.00889858230588768,0.2026870633690921,0.001803627515728538
l9,0,ResNet10,u2,rawspec,20,0.007290875260422328,0.4619079567519152,0.0033677132944747654
l9,0,ResNet10,u2,rawspec,21,0.006823482880182825,0.30108947358832117,0.002054478868433168
l9,0,ResNet10,u2,rawspec,22,0.005585241792076586,0.3123824496203477,0.0017447315127308248
l9,0,ResNet10,u2,rawspec,23,0.005017499153353613,0.5771972357572475,0.0028960866417300345
l9,0,ResNet10,u2,rawspec,24,0.004497181939265021,0.07939422567772593,0.00035705027779980023
l9,0,ResNet10,u2,rawspec,25,0.003981034158816077,0.06252237563085276,0.00024890371307675473
l9,0,ResNet10,u2,rawspec,26,0.0036523837783783916,0.26566089890267713,0.0009702955577015598
l9,0,ResNet10,u2,rawspec,27,0.0032717649476997263,0.4330199272627081,0.0014167394196736135
l9,0,ResNet10,u2,rawspec,28,0.0030683966892373574,0.31169273811277065,0.0009563969656845522
l9,0,ResNet10,u2,rawspec,29,0.002647278006171501,0.2310077681623074,0.0006115417839108415
l9,0,ResNet10,u2,rawspec,30,0.0022829794741484936,0.28930095993158356,0.000660468153375261
l9,0,ResNet10,u2,rawspec,31,0.0020662933018080194,0.15756136563996984,0.0003255679944455939
l9,0,ResNet10,u2,rawspec,32,0.0018358113828276096,0.21125961751414546,0.00038783281056427527
l9,0,ResNet10,u2,rawspec,33,0.0016794964780936959,0.14484513517687594,0.00024326689439856846
l9,0,ResNet10,u2,rawspec,34,0.0014270926216001956,0.2656969246476703,0.00037917412074655346
l9,0,ResNet10,u2,rawspec,35,0.0013901980667998292,0.17833388277859397,0.0002479194190837087
l9,0,ResNet10,u2,rawspec,36,0.001296229878161461,0.2389507248846631,0.00030973506900383964
l9,0,ResNet10,u2,rawspec,37,0.0010326447773787197,0.2223425269778213,0.00022960084927283427
l9,0,ResNet10,u2,rawspec,38,0.0008683501599255531,0.29398726016039356,0.00025528388437635294
l9,0,ResNet10,u2,rawspec,39,0.0008464077652675762,0.07559524382693522,6.398440139241378e-05
l9,0,ResNet10,u2,rawspec,40,0.0008255621952056191,0.15055621182128,0.0001242935167330181
l9,0,ResNet10,u2,rawspec,41,0.0007466527633433248,0.1436271089438566,0.0001072395777839433
l9,0,ResNet10,u2,rawspec,42,0.0006942763418387447,0.11243227209865245,7.805906657727077e-05
l9,0,ResNet10,u2,rawspec,43,0.0006341926882558171,0.12787832932817886,8.109950144630045e-05
l9,0,ResNet10,u2,rawspec,44,0.000566063795571461,0.11414655029875918,6.461422951350431e-05
l9,0,ResNet10,u2,rawspec,45,0.0004986848716543768,0.09153992283224383,4.564957466884907e-05
l9,0,ResNet10,u2,rawspec,46,0.00042320749179276655,0.1400503244949245,5.927034655426005e-05
l9,0,ResNet10,u2,rawspec,47,0.0003749682850198892,0.08443380882772078,3.166000049382764e-05
l9,0,ResNet10,u2,rawspec,48,0.00031454944342367914,0.12652312135870683,3.979777740360784e-05
l9,0,ResNet10,u2,rawspec,49,0.0003085772033284547,0.0611107546361699,1.8857385758920703e-05
l9,0,ResNet10,u2,rawspec,50,0.0002840087476625408,0.13349129143946364,3.791269450557732e-05
l9,0,ResNet10,u2,rawspec,51,0.0002394168287910598,0.06247693183401735,1.4958028892295645e-05
l9,0,ResNet10,u2,rawspec,52,0.00020272045015568365,0.22332850915186614,4.5273255907864024e-05
l9,0,ResNet10,u2,rawspec,53,0.00018671323226393332,0.11408745115544082,2.130163676598597e-05
l9,0,ResNet10,u2,rawspec,54,0.00016998844349406085,0.14875404066909206,2.5286467836791186e-05
l9,0,ResNet10,u2,rawspec,55,0.0001588713400658294,0.1344471040208723,2.1359791583765943e-05
l9,0,ResNet10,u2,rawspec,56,0.0001427411740946315,0.050625003396387994,7.22627242334513e-06
l9,0,ResNet10,u2,rawspec,57,0.00013235950540206888,0.03502875835219788,4.636389130345501e-06
l9,0,ResNet10,u2,rawspec,58,0.00010717152202949258,0.05439956012834108,5.830083656689212e-06
l9,0,ResNet10,u2,rawspec,59,0.00010201037839249158,0.03525010950638062,3.5958770091226517e-06
l9,0,ResNet10,u2,rawspec,60,9.28004016133748e-05,0.10711316421864302,9.94014465756944e-06
l9,0,ResNet10,u2,rawspec,61,7.933989387628631e-05,0.024393195437635868,1.935353537325541e-06
l9,0,ResNet10,u2,rawspec,62,6.307376458044083e-05,0.03988441988212444,2.5156605100725704e-06
l9,0,ResNet10,u2,rawspec,63,4.8309669069831664e-05,0.03192072025850807,1.5420794321591962e-06
l9,0,ResNet10,u2,rawspec,64,4.153414635191269e-05,0.03475493066203457,1.4435163765675215e-06
l9,3,Mobilenetv2,u1,frozen,1,14.092005688271623,0.5796392889752623,8.168280157385116
l9,3,Mobilenetv2,u1,frozen,2,1.503687794828942,0.2264615052025932,0.3405274013717303
l9,3,Mobilenetv2,u1,frozen,3,0.6031868113434654,0.9708262227574371,0.5855895736736794
l9,3,Mobilenetv2,u1,frozen,4,0.4976747208694541,0.4443949375681867,0.2211641265100458
l9,3,Mobilenetv2,u1,frozen,5,0.4087249058862441,0.30117874267478884,0.1230992532546904
l9,3,Mobilenetv2,u1,frozen,6,0.1930217800147711,0.2298844229150003,0.044372700508721795
l9,3,Mobilenetv2,u1,frozen,7,0.12267908205373076,0.7223119063838076,0.08861256163164583
l9,3,Mobilenetv2,u1,frozen,8,0.07948005548770866,0.35496752806828014,0.028212838827201686
l9,3,Mobilenetv2,u1,frozen,9,0.046500453944242105,0.5550373996640281,0.025809491040409038
l9,3,Mobilenetv2,u1,frozen,10,0.024567034179072546,0.6890755012907901,0.01692854139217239
l9,3,Mobilenetv2,u1,frozen,11,0.02175168577359559,0.3855819887461824,0.00838705825916503
l9,3,Mobilenetv2,u1,frozen,12,0.017066150313437597,0.48813080348629007,0.008330513664916096
l9,3,Mobilenetv2,u1,frozen,13,0.00945999621050437,0.3576480594198472,0.0033833492868059955
l9,3,Mobilenetv2,u1,frozen,14,0.007734547982063756,0.34661151904429793,0.0026808834251841277
l9,3,Mobilenetv2,u1,frozen,15,0.005295742956995848,0.9034338617001274,0.00478435351021001
l9,3,Mobilenetv2,u1,frozen,16,0.004387544417688621,0.7142481864767137,0.0031337956434201266
l9,3,Mobilenetv2,u1,frozen,17,0.0035578547799986443,0.8726628902435691,0.0031048078353805146
l9,3,Mobilenetv2,u1,frozen,18,0.0030695500409062423,0.6963090634001197,0.0021373555140432247
l9,3,Mobilenetv2,u1,frozen,19,0.002340199780254035,0.3839154590991682,0.0008984388730200003
l9,3,Mobilenetv2,u1,frozen,20,0.0020701383185023218,0.3965422922518612,0.0008208973940973242
l9,3,Mobilenetv2,u1,frozen,21,0.0016281225814260092,0.16336069397131317,0.0002659712347721187
l9,3,Mobilenetv2,u1,frozen,22,0.0014451082825505284,0.3364478929494449,0.0004862036367479163
l9,3,Mobilenetv2,u1,frozen,23,0.0012736832090299128,0.5702058023229527,0.0007262615561101745
l9,3,Mobilenetv2,u1,frozen,24,0.001099424196969382,0.22272299517205807,0.00024486705011365553
l9,3,Mobilenetv2,u1,frozen,25,0.0008184246500424389,0.16092981435871045,0.00013170892699792226
l9,3,Mobilenetv2,u1,frozen,26,0.0008084863292383291,0.21534340232686755,0.00017410219687294178
l9,3,Mobilenetv2,u1,frozen,27,0.000700391002256723,0.13301465339608096,9.316226640691176e-05
l9,3,Mobilenetv2,u1,frozen,28,0.0005615579865548842,0.2459767518969802,0.0001381302095345785
l9,3,Mobilenetv2,u1,frozen,29,0.0004962318350121816,0.1558203127239933,7.732299971519918e-05
l9,3,Mobilenetv2,u1,frozen,30,0.0003963057334758318,0.053194392057606815,2.108124256119083e-05
l9,3,Mobilenetv2,u1,frozen,31,0.00037085005128586606,0.03906007942147742,1.4485432456684903e-05
l9,3,Mobilenetv2,u1,frozen,32,0.00029349449728292083,0.4353158891452811,0.00012776281804396196
l9,3,Mobilenetv2,u1,frozen,33,0.0002829321677746392,0.0704357649260797,1.9928543659400626e-05
l9,3,Mobilenetv2,u1,frozen,34,0.0002505117329672841,0.2052155657226136,5.140890700103352e-05
l9,3,Mobilenetv2,u1,frozen,35,0.00019400187960677814,0.3094919233731383,6.004201485750578e-05
l9,3,Mobilenetv2,u1,frozen,36,0.0001711745552651953,0.502172502457794,8.595915477462308e-05
l9,3,Mobilenetv2,u1,frozen,37,0.00015153634086401244,0.17414215377559428,2.6388864773331725e-05
l9,3,Mobilenetv2,u1,frozen,38,0.00013661877424145038,0.3489678558196446,4.767556071174704e-05
l9,3,Mobilenetv2,u1,frozen,39,0.00012494576527176268,0.070131943794863,8.762689387445406e-06
l9,3,Mobilenetv2,u1,frozen,40,0.00011198264631363385,0.14683417205521027,1.644287915601387e-05
l9,3,Mobilenetv2,u1,frozen,41,0.00010250338570133361,0.15794161444363,1.6189550223606732e-05
l9,3,Mobilenetv2,u1,frozen,42,9.280314891838991e-05,0.13885588673660818,1.2886263535012531e-05
l9,3,Mobilenetv2,u1,frozen,43,7.49284762037258e-05,0.07730114760095497,5.792057198538849e-06
l9,3,Mobilenetv2,u1,frozen,44,6.998179405601768e-05,0.08681368217817814,6.0753772274378355e-06
l9,3,Mobilenetv2,u1,frozen,45,6.886982678701284e-05,0.1010077940971637,6.956389283609922e-06
l9,3,Mobilenetv2,u1,frozen,46,5.98344069929542e-05,0.06052082874633981,3.621227898759378e-06
l9,3,Mobilenetv2,u1,frozen,47,4.90707462351654e-05,0.1001197837808699,4.912952503030695e-06
l9,3,Mobilenetv2,u1,frozen,48,4.202816786703502e-05,0.07293193988085427,3.0651958121810494e-06
l9,3,Mobilenetv2,u1,frozen,49,3.975857514736718e-05,0.0980815295348709,3.899581862580878e-06
l9,3,Mobilenetv2,u1,frozen,50,3.5286747600909924e-05,0.0521490136959938,1.840169083926928e-06
l9,3,Mobilenetv2,u1,frozen,51,3.1739169431501465e-05,0.05609612136995038,1.7804443006109252e-06
l9,3,Mobilenetv2,u1,frozen,52,3.1288241862120625e-05,0.0737242363055592,2.3067017366284707e-06
l9,3,Mobilenetv2,u1,frozen,53,2.553913655724128e-05,0.07430229783570602,1.8976165309429093e-06
l9,3,Mobilenetv2,u1,frozen,54,2.23750174545468e-05,0.03389089813926515,7.583094374163254e-07
l9,3,Mobilenetv2,u1,frozen,55,1.889085229242063e-05,0.10046438163326366,1.8978577940833598e-06
l9,3,Mobilenetv2,u1,frozen,56,1.7153643747902115e-05,0.05241847309816515,8.991678133349158e-07
l9,3,Mobilenetv2,u1,frozen,57,1.6877325523663832e-05,0.04880367001183815,8.236754255392632e-07
l9,3,Mobilenetv2,u1,frozen,58,1.568108704858859e-05,0.07643509700449604,1.1985854096948154e-06
l9,3,Mobilenetv2,u1,frozen,59,1.2659472266127572e-05,0.05229245762397835,6.619949170184052e-07
l9,3,Mobilenetv2,u1,frozen,60,1.0656653222441413e-05,0.04587025252412979,4.888233743754691e-07
l9,3,Mobilenetv2,u1,frozen,61,9.290356330155426e-06,0.014682292893299628,1.3640373272246224e-07
l9,3,Mobilenetv2,u1,frozen,62,9.09619244975954e-06,0.036961847773934534,3.362120806504248e-07
l9,3,Mobilenetv2,u1,frozen,63,6.79814490185605e-06,0.03078285901058969,2.092663360473939e-07
l9,3,Mobilenetv2,u1,frozen,64,4.9637966888263955e-06,0.028456900740516294,1.4125426967003617e-07
l9,3,Mobilenetv2,u1,crsf,1,13.611465698881624,0.5896043013899098,8.02537872428182
l9,3,Mobilenetv2,u1,crsf,2,1.5195801316208435,0.2259068879077774,0.3432836184609555
l9,3,Mobilenetv2,u1,crsf,3,0.6342195014204822,0.9805780126652135,0.6219016982964191
l9,3,Mobilenetv2,u1,crsf,4,0.5265502744792614,0.41822384668672014,0.22021588126666503
l9,3,Mobilenetv2,u1,crsf,5,0.42936292703749096,0.32004113268903306,0.13741379750375726
l9,3,Mobilenetv2,u1,crsf,6,0.20052149835803038,0.2281830384744904,0.04575560477479291
l9,3,Mobilenetv2,u1,crsf,7,0.12244447514546124,0.7060745110888522,0.08645492292386266
l9,3,Mobilenetv2,u1,crsf,8,0.08069144394514981,0.3685848074949985,0.029741640333016503
l9,3,Mobilenetv2,u1,crsf,9,0.04859567517127162,0.5620837300754555,0.027314838365803555
l9,3,Mobilenetv2,u1,crsf,10,0.024579921444242505,0.7648213293519324,0.018799248194351623
l9,3,Mobilenetv2,u1,crsf,11,0.022258150132041556,0.3769725491882589,0.008390711595490687
l9,3,Mobilenetv2,u1,crsf,12,0.016895809513814027,0.4072283373868941,0.0068804524171161546
l9,3,Mobilenetv2,u1,crsf,13,0.009540132143482651,0.3515592087945082,0.0033539213081578163
l9,3,Mobilenetv2,u1,crsf,14,0.007675347552931311,0.363072036970151,0.002786704070496635
l9,3,Mobilenetv2,u1,crsf,15,0.005472452789867808,0.8698982276108487,0.004760476982590051
l9,3,Mobilenetv2,u1,crsf,16,0.004488894133173783,0.7406435612967688,0.0033246705370780024
l9,3,Mobilenetv2,u1,crsf,17,0.003564519410307625,0.9161983137106814,0.0032658066729128383
l9,3,Mobilenetv2,u1,crsf,18,0.0030906900479969667,0.6300200896756208,0.0019471968211985978
l9,3,Mobilenetv2,u1,crsf,19,0.002369948615973923,0.4025575224597568,0.0009540406432033921
l9,3,Mobilenetv2,u1,crsf,20,0.0021235084659159747,0.4054534317120178,0.0008609837947751544
l9,3,Mobilenetv2,u1,crsf,21,0.0016988910130428343,0.16083591365389915,0.00027324268828114257
l9,3,Mobilenetv2,u1,crsf,22,0.001485742566884377,0.32669207291327035,0.00048538031899094037
l9,3,Mobilenetv2,u1,crsf,23,0.0012702305941470495,0.5759821991638714,0.0007316302110620485
l9,3,Mobilenetv2,u1,crsf,24,0.0011165669648130335,0.21030285281913372,0.00023481721806378224
l9,3,Mobilenetv2,u1,crsf,25,0.0008298913366512672,0.19979202700404658,0.0001658056723426543
l9,3,Mobilenetv2,u1,crsf,26,0.0008150180538028285,0.18206823466492472,0.00014838889827592362
l9,3,Mobilenetv2,u1,crsf,27,0.0007136969255162205,0.12085861788066768,8.625642400357224e-05
l9,3,Mobilenetv2,u1,crsf,28,0.0005785682551568706,0.23381269078578265,0.00013527660054146317
l9,3,Mobilenetv2,u1,crsf,29,0.0005038232166263734,0.16179209342931877,8.151461293627413e-05
l9,3,Mobilenetv2,u1,crsf,30,0.00039249623185052233,0.05477016849136604,2.149708475067938e-05
l9,3,Mobilenetv2,u1,crsf,31,0.0003733617805330052,0.04203627639989903,1.569473900364385e-05
l9,3,Mobilenetv2,u1,crsf,32,0.00029782928484277924,0.36470315252039415,0.00010861927909505604
l9,3,Mobilenetv2,u1,crsf,33,0.0002874153777794331,0.14592852952731697,4.194210344289096e-05
l9,3,Mobilenetv2,u1,crsf,34,0.00024764303606636894,0.19991436129435214,4.950739938420236e-05
l9,3,Mobilenetv2,u1,crsf,35,0.00020013916874738334,0.276043967800754,5.524721025337236e-05
l9,3,Mobilenetv2,u1,crsf,36,0.0001707013655909133,0.5003660749275816,8.541317228550341e-05
l9,3,Mobilenetv2,u1,crsf,37,0.000152880388857728,0.18407909106859738,2.8142083023144294e-05
l9,3,Mobilenetv2,u1,crsf,38,0.00014030494981778053,0.33416741292167557,4.688534210071323e-05
l9,3,Mobilenetv2,u1,crsf,39,0.00012853578490452176,0.1007839157698995,1.2954339719235241e-05
l9,3,Mobilenetv2,u1,crsf,40,0.00011506902983145806,0.1481126059491409,1.7043173872376687e-05
l9,3,Mobilenetv2,u1,crsf,41,0.00010653810946270721,0.13149442614780882,1.4009167566671124e-05
l9,3,Mobilenetv2,u1,crsf,42,9.31388525500696e-05,0.1635741857422313,1.5235111966843378e-05
l9,3,Mobilenetv2,u1,crsf,43,7.594474462415174e-05,0.07545047326973517,5.730066924241425e-06
l9,3,Mobilenetv2,u1,crsf,44,7.125235812728763e-05,0.08362128903260582,5.9582140332166595e-06
l9,3,Mobilenetv2,u1,crsf,45,6.822124095728625e-05,0.11721081080565207,7.996266966771282e-06
l9,3,Mobilenetv2,u1,crsf,46,6.1003427068287884e-05,0.05162681417022173,3.149412593001173e-06
l9,3,Mobilenetv2,u1,crsf,47,5.038035169276784e-05,0.09977860158293594,5.026881039160875e-06
l9,3,Mobilenetv2,u1,crsf,48,4.261999065526426e-05,0.09014168792892042,3.841837897180336e-06
l9,3,Mobilenetv2,u1,crsf,49,4.109538300417936e-05,0.09001553061570754,3.6992227069769344e-06
l9,3,Mobilenetv2,u1,crsf,50,3.5443605316262324e-05,0.055528472004327895,1.96812924553652e-06
l9,3,Mobilenetv2,u1,crsf,51,3.2687255235750775e-05,0.05870127077951989,1.9187834206330857e-06
l9,3,Mobilenetv2,u1,crsf,52,3.155937120319236e-05,0.06116013419239152,1.930175377814741e-06
l9,3,Mobilenetv2,u1,crsf,53,2.6172906536445838e-05,0.07522066709003325,1.9687434893565475e-06
l9,3,Mobilenetv2,u1,crsf,54,2.3125914942934126e-05,0.030185718843998736,6.980723664776386e-07
l9,3,Mobilenetv2,u1,crsf,55,1.943286320162176e-05,0.10971499225052121,2.1320764355713704e-06
l9,3,Mobilenetv2,u1,crsf,56,1.7700973412117994e-05,0.048575816172212107,8.598392305362577e-07
l9,3,Mobilenetv2,u1,crsf,57,1.7500815197804925e-05,0.05316766731819124,9.304775202340374e-07
l9,3,Mobilenetv2,u1,crsf,58,1.6122047756105012e-05,0.07799800455326605,1.2574875542886515e-06
l9,3,Mobilenetv2,u1,crsf,59,1.2792840527078645e-05,0.05288448959483255,6.765428417426428e-07
l9,3,Mobilenetv2,u1,crsf,60,1.0859936731858506e-05,0.04962364803178468,5.389096780291965e-07
l9,3,Mobilenetv2,u1,crsf,61,9.415483274916756e-06,0.014611433601076128,1.37573708693489e-07
l9,3,Mobilenetv2,u1,crsf,62,9.229123971976867e-06,0.03099908986334953,2.8609444336730426e-07
l9,3,Mobilenetv2,u1,crsf,63,6.975665871925272e-06,0.031104085110006372,2.1697170497933047e-07
